state_district,round,mean_wage_wtd,n_obs,ln_wage,year,sector
06_17,2017-18,11754.736969091695,8,9.372011584636343,2017,rural
06_17,2018-19,11666.666666666666,3,9.36449105180344,2018,rural
06_17,2019-20,11436.043981532654,26,9.344525399319089,2019,rural
06_17,2020-21,15346.130114149895,10,9.63861861140295,2020,rural
06_17,2021-22,17472.531902529896,11,9.768385321220551,2021,rural
06_17,2022-23,19000,2,9.852194258148577,2022,rural
06_18,2017-18,17008.144959796686,16,9.741447623581431,2017,rural
06_18,2018-19,22346.36385966608,36,10.014418895963443,2018,rural
06_18,2019-20,28192.136828035058,17,10.24679838215897,2019,rural
06_18,2020-21,29651.927014449102,32,10.297282394369597,2020,rural
06_18,2021-22,34313.34574917917,17,10.443289646375927,2021,rural
06_18,2022-23,27656.301820003264,42,10.227608894906217,2022,rural
06_19,2017-18,10000,1,9.210340371976184,2017,rural
06_19,2018-19,7000,1,8.85366542803745,2018,rural
06_19,2019-20,10021.405237121477,10,9.21247860803139,2019,rural
06_19,2020-21,9857.499903331376,5,9.195987855945175,2020,rural
06_19,2021-22,17727.92071932997,9,9.782896117477556,2021,rural
06_19,2022-23,21150.86976295835,12,9.959436307173004,2022,rural
06_20,2017-18,16894.519572484638,12,9.734744562667407,2017,rural
06_20,2018-19,30875.335038800393,36,10.337712925330523,2018,rural
06_20,2019-20,28322.140350953272,25,10.251399122316,2019,rural
06_20,2020-21,26113.12204103502,46,10.170193227162136,2020,rural
06_20,2021-22,25960.930514924275,44,10.164348014356081,2021,rural
06_20,2022-23,26568.983814138748,37,10.187499792412343,2022,rural
06_21,2017-18,20833.333333333332,3,9.944309547056383,2017,rural
06_21,2020-21,18650.840022197724,21,9.833646465462332,2020,rural
06_21,2021-22,11946.599033270735,8,9.388201917127171,2021,rural
07_01,2017-18,37006.79201659771,94,10.51885674279597,2017,rural
07_01,2018-19,25450.458830584066,139,10.144489050522797,2018,rural
07_01,2019-20,47862.27862711529,84,10.77608297059053,2019,rural
07_01,2020-21,23429.223265467062,45,10.06173937967051,2020,rural
07_01,2021-22,27850.579216818896,23,10.234609042870538,2021,rural
07_01,2022-23,28036.818880905415,29,10.241273885386896,2022,rural
07_02,2018-19,13579.435415289592,4,9.516311825527492,2018,rural
07_02,2019-20,12062.880327586246,9,9.397888274898271,2019,rural
07_02,2020-21,25399.45048479139,30,10.142482818315568,2020,rural
07_02,2021-22,65000,1,11.082142548877775,2021,rural
07_02,2022-23,25309.657973423884,6,10.138941339952163,2022,rural
07_03,2017-18,15000,1,9.615805480084347,2017,rural
07_03,2018-19,26637.631550818227,13,10.190080214951909,2018,rural
07_03,2019-20,14121.303695869647,23,9.555439836520916,2019,rural
07_03,2020-21,21078.514902025727,17,9.9560095496055,2020,rural
07_03,2021-22,27327.177571788805,18,10.215637001426309,2021,rural
07_03,2022-23,18117.381404489835,28,9.8046270550528,2022,rural
07_04,2017-18,16265.079896241627,11,9.696775751052881,2017,rural
07_04,2018-19,15286.413692879914,18,9.63471971895094,2018,rural
07_04,2019-20,11789.553826756253,19,9.37496914945285,2019,rural
07_04,2020-21,17650.110678200846,16,9.778497333061377,2020,rural
07_04,2021-22,23814.0819406167,20,10.07803236286422,2021,rural
07_04,2022-23,32323.10094080134,16,10.383537452983147,2022,rural
07_05,2017-18,15532.653007491863,4,9.650699732685522,2017,rural
07_05,2018-19,24460.39422742377,4,10.104810526340382,2018,rural
07_05,2019-20,23750.000076685323,3,10.075337812691643,2019,rural
07_06,2020-21,29279.62960384411,4,10.284647317853299,2020,rural
07_06,2021-22,40350.49973833377,6,10.605359058710217,2021,rural
07_06,2022-23,36235.04222830207,13,10.497781946943615,2022,rural
07_07,2017-18,11033.56594712164,3,9.308697355295498,2017,rural
07_07,2018-19,20000,1,9.903487552536127,2018,rural
07_07,2019-20,34026.379686170745,11,10.434891375887013,2019,rural
07_07,2020-21,32073.051219395256,30,10.375771430643365,2020,rural
07_07,2021-22,22793.037477089143,13,10.034210394494576,2021,rural
07_07,2022-23,23766.441608028137,14,10.07602984818151,2022,rural
07_08,2019-20,30000,2,10.308952660644293,2019,rural
07_08,2020-21,23367.429263357448,15,10.059098419914356,2020,rural
07_08,2021-22,41081.750937680976,25,10.623319285765163,2021,rural
07_08,2022-23,21000,2,9.95227771670556,2022,rural
07_09,2017-18,11098.591439924223,6,9.314573481944157,2017,rural
07_09,2018-19,15376.814212084748,5,9.640616083247524,2018,rural
07_09,2019-20,16889.865896328127,18,9.734469069943689,2019,rural
07_09,2020-21,19689.30085825841,8,9.887830663550172,2020,rural
07_09,2021-22,24471.51660226158,17,10.105265132540744,2021,rural
07_09,2022-23,34166.63067152731,13,10.439004735375661,2022,rural
08_01,2017-18,14689.046590277845,6,9.594857365106481,2017,rural
08_01,2018-19,12193.783474102318,37,9.4086815495528775,2018,rural
08_01,2019-20,11109.065904974024,53,9.315516802138976,2019,rural
08_01,2020-21,10512.614954903911,31,9.260331239289565,2020,rural
08_01,2021-22,15265.437013833445,28,9.633346533244842,2021,rural
08_01,2022-23,17530.070308358372,17,9.771672988652153,2022,rural
08_02,2017-18,10000,4,9.210340371976184,2017,rural
08_02,2018-19,13535.768912294423,29,9.513091009618007,2018,rural
08_02,2019-20,11110.724455960197,20,9.315666088064928,2019,rural
08_02,2020-21,13049.240561975872,25,9.476485216572867,2020,rural
08_02,2021-22,26879.228657388107,17,10.199109098443662,2021,rural
08_02,2022-23,18218.430444304166,8,9.810189022443799,2022,rural
08_03,2017-18,8129.594200481501,8,9.003266287456205,2017,rural
08_03,2018-19,13298.489059949763,27,9.495405703241309,2018,rural
08_03,2019-20,11092.984003416397,54,9.314068115694566,2019,rural
08_03,2020-21,9569.560146710885,38,9.166342521709526,2020,rural
08_03,2021-22,10931.277358892823,27,9.299383441578447,2021,rural
08_03,2022-23,15960.390188541445,24,9.677865318608553,2022,rural
08_04,2017-18,10374.572330349523,17,9.247113123078153,2017,rural
08_04,2018-19,15381.713186199948,19,9.640934627376325,2018,rural
08_04,2019-20,11436.5529577076,14,9.344569904643638,2019,rural
08_04,2020-21,7264.449131827201,12,8.890747748191771,2020,rural
08_04,2021-22,12405.330178297689,33,9.42588151232128,2021,rural
08_04,2022-23,15810.372284117662,26,9.668421477308804,2022,rural
08_05,2017-18,10495.492807042425,8,9.258701187516532,2017,rural
08_05,2018-19,17502.209574410397,27,9.770082413336187,2018,rural
08_05,2019-20,12380.083640389552,12,9.423844302305389,2019,rural
08_05,2020-21,10357.83306620171,28,9.245498330441697,2020,rural
08_05,2021-22,10779.064371280012,21,9.28536104767956,2021,rural
08_05,2022-23,11246.283000881282,16,9.327792953116823,2022,rural
08_06,2017-18,9036.216412853699,12,9.10899582737344,2017,rural
08_06,2018-19,16404.742732938244,10,9.705325763037443,2018,rural
08_06,2019-20,13140.80605863527,35,9.483477634041105,2019,rural
08_06,2020-21,19823.330987721016,21,9.894614855706696,2020,rural
08_06,2021-22,16666.146623896137,12,9.721134792689131,2021,rural
08_06,2022-23,23299.831825528363,17,10.056201421739262,2022,rural
08_07,2017-18,16999.99967598601,3,9.740968603978706,2017,rural
08_07,2018-19,10444.31297169247,7,9.253812896020015,2018,rural
08_07,2019-20,12606.294129457865,15,9.441951502297911,2019,rural
08_07,2020-21,29305.30821191831,5,10.285523946238547,2020,rural
08_07,2021-22,14694.733231528115,15,9.59524442499842,2021,rural
08_07,2022-23,17044.59622448686,4,9.743588495496281,2022,rural
08_08,2017-18,9131.282116119244,3,9.119461392658518,2017,rural
08_08,2018-19,13909.09031508758,4,9.54029788487008,2018,rural
08_08,2019-20,15285.726753737474,3,9.634674780053466,2019,rural
08_08,2020-21,11865.387709928002,9,9.381380845110368,2020,rural
08_08,2022-23,7604.172702606234,8,8.936452415423817,2022,rural
08_09,2017-18,16140.25420583531,9,9.689071691751662,2017,rural
08_09,2018-19,10398.44353730106,10,9.249411414054409,2018,rural
08_09,2019-20,13316.217475842337,9,9.496737930481222,2019,rural
08_09,2020-21,7916.942948785868,8,8.976760418979733,2020,rural
08_09,2021-22,20409.969539238173,6,9.923778763359767,2021,rural
08_09,2022-23,21993.711161337786,12,9.998511835172923,2022,rural
08_10,2018-19,15000,2,9.615805480084347,2018,rural
08_10,2019-20,13010.93030274357,6,9.473545075694384,2019,rural
08_10,2020-21,12981.691411009186,8,9.471295290783175,2020,rural
08_10,2021-22,12072.51642001278,17,9.398686777863796,2021,rural
08_10,2022-23,45323.93749208321,4,10.72159059336446,2022,rural
08_11,2017-18,15998.953613360938,5,9.680278599918358,2017,rural
08_11,2018-19,15616.31766705656,4,9.656071650854818,2018,rural
08_11,2019-20,10518.4629405342,6,9.260887367302601,2019,rural
08_11,2020-21,22002.649432112994,8,9.998918153821904,2020,rural
08_11,2021-22,19511.948763861445,12,9.878782314013948,2021,rural
08_11,2022-23,16883.78557415805,8,9.734109006878487,2022,rural
08_12,2017-18,16281.635994357759,65,9.69779312556156,2017,rural
08_12,2018-19,17973.49735253192,114,9.796653582573692,2018,rural
08_12,2019-20,20012.99302316447,140,9.904136992762387,2019,rural
08_12,2020-21,17241.085622330404,134,9.755050513367939,2020,rural
08_12,2021-22,17291.75984915265,132,9.757985357717029,2021,rural
08_12,2022-23,23729.85733957641,134,10.074489337594478,2022,rural
08_13,2017-18,12260.420987907748,10,9.414131547229182,2017,rural
08_13,2018-19,13430.796708447333,23,9.50530561079924,2018,rural
08_13,2019-20,12444.825293094458,22,9.429060176382098,2019,rural
08_13,2020-21,12943.747553246765,41,9.468368136114172,2020,rural
08_13,2021-22,16742.46059481936,32,9.725703322179486,2021,rural
08_13,2022-23,18086.74337779179,21,9.80293453884388,2022,rural
08_14,2017-18,13790.095019043558,31,9.531705861194613,2017,rural
08_14,2018-19,10998.272211917269,39,9.30549346779958,2018,rural
08_14,2019-20,8446.449244345951,18,9.041501424269484,2019,rural
08_14,2020-21,14348.889568050605,23,9.571427836176245,2020,rural
08_14,2021-22,12622.680648119866,46,9.44325052622661,2021,rural
08_14,2022-23,10073.255925957472,17,9.217639262743669,2022,rural
08_15,2017-18,14250.44257956145,35,9.56454324342934,2017,rural
08_15,2018-19,21091.88542966389,73,9.956643668702357,2018,rural
08_15,2019-20,22246.646376907782,51,10.00994655160093,2019,rural
08_15,2020-21,16422.985044963814,87,9.706437159721778,2020,rural
08_15,2021-22,21039.98107613994,75,9.954179767428235,2021,rural
08_15,2022-23,22259.67337176763,87,10.010531951396079,2022,rural
08_16,2019-20,20666.66662774722,4,9.936277373475919,2019,rural
08_16,2021-22,19795.796840879342,13,9.893224913384207,2021,rural
08_16,2022-23,8964.147598761483,7,9.100988300510547,2022,rural
08_17,2017-18,10556.921219850572,15,9.26453696360044,2017,rural
08_17,2018-19,9619.232281753038,18,9.171519736083637,2018,rural
08_17,2019-20,20525.786076346812,19,9.929437232069445,2019,rural
08_17,2020-21,18467.95590532945,17,9.823792395998376,2020,rural
08_17,2021-22,25715.20571598797,2,10.154837758021,2021,rural
08_17,2022-23,11817.17025395934,8,9.377308859080234,2022,rural
08_18,2018-19,13903.62943959166,12,9.53990519579729,2018,rural
08_18,2019-20,9054.687392861617,4,9.111037846569905,2019,rural
08_18,2020-21,7839.107303283879,4,8.966880242484358,2020,rural
08_18,2022-23,13646.368931246265,9,9.52122875286263,2022,rural
08_19,2017-18,27850.00111137474,6,10.234588285261164,2017,rural
08_19,2018-19,12360.104704500463,11,9.422229202213703,2018,rural
08_19,2019-20,15000,5,9.615805480084347,2019,rural
08_19,2021-22,25326.12406914904,6,10.139591713883062,2021,rural
08_19,2022-23,24270.833308129808,5,10.097030633035619,2022,rural
08_20,2017-18,8333.333333333334,3,9.028018815182229,2017,rural
08_20,2018-19,3716.4852768905753,2,8.22053368260512,2018,rural
08_20,2019-20,11307.27282979616,15,9.333201410926545,2019,rural
08_20,2020-21,27411.859011368208,10,10.218731009374531,2020,rural
08_20,2021-22,9684.104994219811,6,9.178241160029309,2021,rural
08_20,2022-23,15000,3,9.615805480084347,2022,rural
08_21,2017-18,6669.563750864538,14,8.805309732102705,2017,rural
08_21,2018-19,12487.366391056512,48,9.432472723484675,2018,rural
08_21,2019-20,23948.28005960872,31,10.083651786465284,2019,rural
08_21,2020-21,18024.106589648378,38,9.79946539585671,2020,rural
08_21,2021-22,13806.293985679822,27,9.532879853088554,2021,rural
08_21,2022-23,11741.14541502758,28,9.370854653787106,2022,rural
08_22,2017-18,9874.362237882284,12,9.197697004178126,2017,rural
08_22,2018-19,7910.849520353999,30,8.975990453269759,2018,rural
08_22,2019-20,14779.317862489515,7,9.600984040696224,2019,rural
08_22,2020-21,21032.732082707018,10,9.953835173844395,2020,rural
08_22,2021-22,7146.667269403414,4,8.874401410854789,2021,rural
08_22,2022-23,20933.401792633398,36,9.949101334131562,2022,rural
08_23,2017-18,9216.827577814543,15,9.128786176844025,2017,rural
08_23,2018-19,12876.329773069816,14,9.463146003543807,2018,rural
08_23,2019-20,17333.335076403106,3,9.760386809457167,2019,rural
08_23,2020-21,8457.538387626602,9,9.042813439530358,2020,rural
08_23,2021-22,9691.004046429462,5,9.178953316279552,2021,rural
08_23,2022-23,23285.714330987747,6,10.055595332677845,2022,rural
08_24,2017-18,8536.088534344835,8,9.052058164805125,2017,rural
08_24,2018-19,10819.314663700818,8,9.289088210625554,2018,rural
08_24,2019-20,10307.69295197025,12,9.240645783976086,2019,rural
08_24,2020-21,9077.560278963676,4,9.113560743747156,2020,rural
08_24,2021-22,13074.141563564608,40,9.47839163198346,2021,rural
08_24,2022-23,12045.901835969413,37,9.396479784472788,2022,rural
08_25,2018-19,17974.61206875549,12,9.796715600645955,2018,rural
08_25,2019-20,9469.21834904974,6,9.155801643074458,2019,rural
08_25,2020-21,15391.817822714995,8,9.641591336993123,2020,rural
08_25,2021-22,19278.11526026646,8,9.866725807175841,2021,rural
08_25,2022-23,35000,1,10.46310334047155,2022,rural
08_26,2018-19,8500,2,9.047821442478408,2018,rural
08_26,2019-20,20000,2,9.903487552536127,2019,rural
08_26,2020-21,15300.24521427077,12,9.635624134328616,2020,rural
08_26,2021-22,20384.615746676533,4,9.922535765268313,2021,rural
08_26,2022-23,18216.122942670983,11,9.810062356879286,2022,rural
08_27,2017-18,8801.640932044205,10,9.08269345263349,2017,rural
08_27,2018-19,20808.181734156286,4,9.943101540950224,2018,rural
08_27,2019-20,16416.78831207763,2,9.706059767777422,2019,rural
08_27,2021-22,10582.70309892584,6,9.26697616417178,2021,rural
08_27,2022-23,5500,1,8.612503371220562,2022,rural
08_28,2017-18,24389.352772198854,16,10.101901954252652,2017,rural
08_28,2018-19,21592.61727289427,14,9.98010674232618,2018,rural
08_28,2019-20,9375.453523507758,11,9.145850225509365,2019,rural
08_28,2021-22,26332.285133484736,14,10.178551036931266,2021,rural
08_28,2022-23,11608.305811912263,11,9.359476139143972,2022,rural
08_29,2017-18,24991.622488902525,13,10.126295947247739,2017,rural
08_29,2018-19,14625.659305403276,44,9.590532751795287,2018,rural
08_29,2019-20,12981.865275921156,24,9.471308683779679,2019,rural
08_29,2020-21,19326.90109708261,22,9.869253243627861,2020,rural
08_29,2021-22,15858.41589946052,29,9.671455609964696,2021,rural
08_29,2022-23,20137.744490544716,34,9.910351168468994,2022,rural
08_30,2017-18,7427.145294052067,7,8.912896850430963,2017,rural
08_30,2018-19,14991.489361702128,4,9.615237943179215,2018,rural
08_30,2019-20,13070.450905672618,10,9.478109305309532,2019,rural
08_30,2020-21,12916.639102091345,24,9.466271612079469,2020,rural
08_30,2021-22,13534.223674947127,28,9.512976843546923,2021,rural
08_30,2022-23,11175.044715252783,6,9.321438420838666,2022,rural
08_31,2017-18,7000,1,8.85366542803745,2017,rural
08_31,2018-19,8680.756585258838,5,9.068863968056144,2018,rural
08_31,2019-20,15631.865949600633,9,9.657066798862008,2019,rural
08_31,2020-21,21113.439606434873,14,9.957665064871035,2020,rural
08_31,2021-22,22772.6686389638,5,10.033316351969251,2021,rural
08_31,2022-23,15537.43226811043,10,9.651007376556716,2022,rural
08_32,2017-18,16296.597376103975,11,9.698711615071282,2017,rural
08_32,2018-19,18691.477974561854,21,9.835822975683799,2018,rural
08_32,2019-20,21973.393784299667,29,9.99758762701733,2019,rural
08_32,2020-21,19995.749394172413,13,9.903274999656986,2020,rural
08_32,2021-22,22037.89041423683,25,10.00051854245331,2021,rural
08_32,2022-23,32089.812753008646,33,10.376293899029498,2022,rural
08_33,2018-19,4800.000042648666,6,8.47637120578112,2018,rural
08_33,2019-20,4268.656640649788,3,8.359054452661148,2019,rural
08_33,2020-21,6222.222633119932,6,8.735882458418196,2020,rural
08_33,2022-23,20172.701791058957,3,9.912085572947333,2022,rural
09_01,2017-18,9779.557044470333,13,9.188049470026701,2017,rural
09_01,2018-19,7545.709086228313,42,8.92873434773079,2018,rural
09_01,2019-20,8055.556714564859,43,8.994117407383554,2019,rural
09_01,2020-21,8692.155886630902,56,9.07017627571054,2020,rural
09_01,2021-22,6240.613478845758,23,8.738833770448567,2021,rural
09_01,2022-23,13476.955590796468,47,9.50873651257908,2022,rural
09_02,2017-18,20043.439331689508,12,9.905657163811,2017,rural
09_02,2018-19,15577.286102966083,42,9.653569113171228,2018,rural
09_02,2019-20,10167.400502475664,50,9.226941851893878,2019,rural
09_02,2020-21,6893.520276202075,51,8.838337158958206,2020,rural
09_02,2021-22,11227.63159694417,35,9.326133125841247,2021,rural
09_02,2022-23,23263.74589315038,22,10.054651457523866,2022,rural
09_03,2017-18,6420.943235573091,15,8.767320307320942,2017,rural
09_03,2018-19,11757.836945075924,30,9.372275271292981,2018,rural
09_03,2019-20,11873.789294051845,12,9.382088669520053,2019,rural
09_03,2020-21,11155.533067737377,12,9.31969089306124,2020,rural
09_03,2021-22,19970.42015978107,34,9.90200746573691,2021,rural
09_03,2022-23,14161.019808068728,15,9.558248384998207,2022,rural
09_04,2017-18,14409.92326847996,7,9.575672364099443,2017,rural
09_04,2018-19,17397.007911462868,18,9.764053511304628,2018,rural
09_04,2019-20,8834.609984135534,19,9.086432239369165,2019,rural
09_04,2020-21,11739.258676945852,20,9.370693946324117,2020,rural
09_04,2021-22,10967.645998246675,8,9.302704944850255,2021,rural
09_04,2022-23,11335.103474176392,34,9.33565969163189,2022,rural
09_05,2017-18,7182.048310737748,14,8.879339901404695,2017,rural
09_05,2018-19,8129.1478881004905,25,9.003211386237071,2018,rural
09_05,2019-20,8852.239383784863,18,9.088425743709136,2019,rural
09_05,2020-21,6837.663418091452,8,8.830201346713947,2020,rural
